,,,,,,,,,,,,,,,,
,,,,,10,"1,1,2",FC d+1,,,,,,,,,
,,,,,11,―,ws+4,"1,1,2
df+2
3+4,4 (range)
heat on 1+2",,COMBO ENDERS,,,,,,
,,,,,12,"3,4",―,,,HEAT BURST ENDER,"After tornado, you can end with df+1,2 into a dash and
Heat Burst to extend your combo for more wall carry.",,,,,
,,,,,13,"df+1,2
4,3~F","ws+1,2",,,,,,,,,
,,,,,,,,,,WALL CARRY OPTIONS,"Use d+2,3 after tornado for mid stances, and df+1,2 or uf+2
when closer to the wall.",,,,,
,,,,,14,"3+4,4
b+4,3",―,,,,,,,,,
,,,,,,,,,,WALL / FLOOR BREAK,DSS f+3 can be used to break walls and f+1+2 for floor break.,,,,,
,,,,,15,"df+2
uf+4",ws+2,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,19,"uf,n,4","uf,n,4",,,,,,,,,
