,,,,,,,,,,,,,,,,
,"f,f,f+1+2~F",RAI.1,,,f+3~D,"  Long range mid that can shift to FUJ stance. 
 It doesn't give you advantage on block, so it's a good idea 
 to cancel the stance by pressing DF~B if you don't wanna 
 gamble with a stance option.   ",,,,"heat on f,f+1+2~F",,,,,"Alisa's b+3+4,(3+4)",df+1:2
,f+3~D,"FUJ.1,1",,,,,,,,"Warrior df+2,1","b:2 (perfect) ⏵ f,n,d,df+4,4,1 ⏵ 1,b+2,2 ⏵ OTGF",,,,"Alisa's b+4,4","f,f+2"
,"f+1+2
CH ws+2","df+4,2 (wallsplat) ― b+1,4
Warrior df+2,1",,,,,,,,,,,,,"Eddy's f,f+4","b+1,4"
,,,,,,,,,,WALL COMBOS,,,,,"Claudio's f+2,2","f,f+1+2 (long dash)"
,"ws+1
b+2 (hold)
CH (d+1),2
CH sidestep 2",,,,db+2 ― db+3,  Low options to chip at the opponent's health.  ,,,,"Alternative input df+3,1+2,qcf+1 deals more damage",,,,,"Kuma's f,f+2","qcf+2 ― f,f+1+2"
,,qcf+2,,,"f,n,d,df+4","  Heihachi's hellsweep has many different follow-ups
 The single hit is a good button to pressure opponents and
 leads to a combo on counterhit.  ",,,,GENERAL,"df+3,1+2,1",,,,"Heihachi's f,f+2",qcf+2
,,OTGF,,,,,,,,,"b+3,2 ⏵ 1+2",,,,Jack's d+1+2,"f,f+1+2"
,,,,,,,,,,WITH TORNADO,"b+1,4 T! ⏵ df+3,1+2,1",,,,"Jack's df+1,2,1,2",qcf+2
,"b+2~F (hold)
CH (d+1),2
CH sidestep 2",,,,EWGF,"_A high launching attack with many applications in the neutral 
 It's important for punishment, but can be used for approach 
 and as a keepout button. Don't neglect it. ",,,,,"f,f+2 T! ⏵ b+3,2 ⏵ 1+2",,,,King's JGS 4,"f,f+2"
,,RAI.1,,,,,,,,,,,,,,
,,,,,,,,,,COMBO ENDERS,,,,,,
,"uf+4
f,n,d,DF+3
FC df+4 (clean)
CH (b+1),4",,,,,,,,,HEAT BURST ENDER,"After T!, b:2 (perfect) ⏵ micro dash ⏵ Heat Burst ⏵ ender",,,,,
,,"f,f+2 ― OTGF",,,PUNISHERS,,,,,WALL CARRY,"b:2 (perfect) for short distance, b+1,4 and f,n,d,df+4,3 for long",,,,,
,,"heat on d+3,2",,,"EWGF speed depends on player's execution
It can punish -13 moves, but is more practical against -15 attacks",,,,,WALL / FLOOR BREAK,End with qcf+2 to break walls and d+3 to break floor,,,,,
,,,,,,,,,,DURING WARRIOR,"Warrior (1),b+2,2 guarantees an OTGF or d+3 as follow-up",,,,,
,"RAI 2
(guard break)","1,1,2 (wallsplat) ― 1,2,2~D",,,STARTUP,STANDING,CROUCHING,"SUGGESTED
WHIFF PUNISHERS",,,,,,,,
,,,,,10,"1,1,2
1,2,2~D (mixups)",FC d+1,,,,,,,,,
," heat on qcf+2~F
heat on b+1+2~F",qcf+2 ― OTGF,,,,,,"1,1,2
qcf+2 (heat)
EWGF",,,,,,,,
,,,,,11,"2,2","ws+4,4~D",,,,,,,,,
,"heat on FUJ.1,1~F",d+4 ― OTGF,,,12,"f+1+2
1+2 (mid)",―,,,,,,,,,
,Warrior 1+2,"f,f+2",,,,,,,,,,,,,,
,CH f+4,"f,f+2 ― (dash) OTGF
heat on d+3,2",,,13,"df+4,2
df+1:2 (perfect)
Warrior df+2,1",ws+1,,,,,,,,,
,,,,,,,,,,,,,,,,
,CH f+4~D,FUJ.4 ― (df) crouch dash 1,,,,,,,,,,,,,,
,"f+4 ― f+4~D
(on crouching opp)","df+4,2 (wallsplat) ― df+3,1+2,1
FUJ 2",,,14,"b+3,3
qcf+2 (range)",―,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,15,"EWGF
df+3,1+2,qcf+1
Heat Smash",FC df+2,,,,,,,,,
