,,,,,,,,,,,,,,,,
,,,,,b+3,"   Your fastest mid poke. Use the b+3,n,3 extension against 
 opponents that often challenge the first hit on block. 
 This move is a knee, so it's a good option to freely poke 
 characters with normal parries and reversals.   ",,,,"CH STB (f,f+3),2 (hold)","(run) f,f+4 ⏵ b+3 ⏵ df+1 ⏵ f+2 ⏵ b+4,2",,,,Demoman (3rd hit),"b+4,2"
,"CH f+3
CH (b+3,n),3","df+3,1
3,2 (heat)",,,,,,,,heat on uf+2~F,"f,f+4 ⏵ b+3 ⏵ 2,1,2 ⏵ b+3 ⏵ 2,(1),2 ⏵ 
STB d+1,2 T! ⏵ f,f,f+2",,,,"Alisa's b+3+4,(3+4)",...
,,,,,,,,,,"heat on b+4,2~F",,,,,"Claudio's f+2,2",...
,"uf+3
CH f+4
CH sidestep 4
heat on 3,2~F","3+4
db+1+2 (uses up STB)",,,,,,,,"heat on f,f,f+2~F",,,,,"Kuma's f,f+2",...
,,,,,df+2,  An unsafe but fast mid counterhit launcher.   ,,,,"heat on (2,1),2~F",,,,,"Heihachi's f,f+2","f+1+2,1+2"
,,,,,b+1,"   Extremely strong homing mid. Use this to control the space 
 in the midrange and at the wall to score a wallsplat.   ",,,,,,,,,Jack's d+1+2,...
,,,,,,,,,,WALL COMBOS,,,,,"Jack's df+1,2,1,2",...
,"CH 4,3","3,2",,,sidestep 4,"   Low poke out of sidestep to harass opponents and start 
 his pressure.   ",,,,GENERAL,"df+3,2 ⏵ uf+3+4,2",,,,King's JGS 4,ws+4 float
,,,,,,,,,,,"STB b+4,3,2",,,,,
,,,,,"f,f+4","   Safe mid approach to punish opponents for trying to duck 
 your f,f,f+2 approach.   ",,,,,1 ⏵ b+3 ⏵ d+1+2,,,,,
,,,,,,,,,,WITH TAILSPIN,"b+2 T! ⏵ df+3,2 ⏵ uf+3+4,2",,,,,
,,,,,STB db+1+2,"   Mostly useful for hitting opponents on the ground. During 
 Starburst, it becomes a safe and very evasive mid launcher.   ",,,,,"b+2 T! ⏵ STB b+4,3,2",,,,,
,,,,,,,,,,,"d+1,2 T! ⏵ 2,1,2",,,,,
,,,,,df+3,"   Quick mid attack with a lot of range and two extremely 
 delayable follow-ups. df+3,1 is especially strong near the wall 
 since you can situation confirm it into a wallsplat.   ",,,,,,,,,,
,,,,,,,,,,COMBO ENDERS,,,,,,
,,,,,,,,,,HEAT BURST ENDER,"After tornado, you can follow with ws+1 into a Heat Burst
Finish with f,f,f+2~F into 3+4 if you want to spend
your meter for damage.",,,,,
,,,,,,,,,,,,,,,,
,,,,,PUNISHERS,,,,,,,,,,,
,,,,,STARTUP,STANDING,CROUCHING,"SUGGESTED
WHIFF PUNISHERS",,WALL CARRY OPTIONS,"After tornado, you can use df+3,1 for long wall carry and
uf+3+4 for short distances. For the tornado launchers
change the ender to b+4,1 or b+4,3 to get a cleaner wall splat.",,,,,
,,,,,10,"1,2",FC d+1,,,,,,,,,
,,,,,11,―,ws+4,"2,1
uf+4
STB f+1+2,1+2",,,,,,,,
,,,,,12,"f+2,2
STB 4,2","ws+1,1",,,WALL / FLOOR BREAK,"In combos, you can use 3+4 to floor break and
f,f,f+2 or d+1+2 to break walls.",,,,,
,,,,,,,,,,,,,,,,
,,,,,13,d+1+2,―,,,,,,,,,
,,,,,14,"3,2 (heat)
df+3,1","FC df+2,1+2",,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,15,"uf+4
df+1,2",ws+2,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,17,f+3+4 (range),―,,,,,,,,,
