,,,,,,,,,,,,,,,,
,GRF 1+2,Reversal,,,,,,,,"CH (4),3","(dash) d+3,4,[ 3~4 ] ⏵ 3,[ 4~3 ] ⏵ db+4 ⏵ df+4,3",,,,Ling AOP 3+4,ws+4 float
,uf+2,Power crush,,,RECOMMENDED MOVES,,,,,heat on b+3~F,"df+[ 3~4 ] ⏵ 3,[ 4~4 ] ⏵ 3,[ 4~4 ] ⏵ 3,[ 4~3 ] T! ⏵
db+4 ⏵ df+4,3",,,,"evade Leo's b+1,4",GRF 1+2
,f+3+4,Power crush,,,1,"   Fast attack to check situations and start offense. 
 It has several extensions you can use for pressure.   ",,,,"heat on df+1,4~F",,,,,Paul's Deathfist,b+1 ― uf+3
,,,,,,,,,,heat on f+1+2~F,"b+1 ⏵ d+3,4,[ 4~3 ] ⏵ 3,[ 4~4 ] ⏵ 3,[ 4~3 ] T! ⏵
db+4 ⏵ df+4,3",,,,Demoman (3rd hit),b+1 ― uf+3
,GUARANTEED FOLLOW-UPS,,,,3,"   Very long range mid you can use to poke and control the
 midrange. It also has several extensions you can use
 to apply pressure.   ",,,,,,,,,"Alisa's b+3+4,(3+4)",uf+4
,CH f+4,"b+1 ⏵ f,f+1+2
uf+3 (heat)",,,,,,,,,,,,,"Claudio's f+2,2","uf+4 ― f,f+1+2"
,,,,,,,,,,WALL COMBOS,,,,,"Kuma's f,f+2","b,f+4 ― uf+3"
,CH d+1,"ws+1,2 (heat)",,,df+1,"   Similar application as the previously mentioned poke, but
 slower. Better used at close range.   ",,,,GENERAL,"b+4,3,2",,,,"Heihachi's f,f+2",b+1 ― uf+3
,"b+1
uf+1
db+4
f,f+4
df+1,2
df+3,3
df+4,3
ws+2,4
sidestep 4
(b+4,3),2
CH (4),[ 3~4 ]
(and similar)","d+4 (easy option)
f,f+1+2",,,,,,,,,"d+3,4,[ 3~4 ]",,,,Jack's d+1+2,"b,f+4 ― uf+3"
,,,,,"df+3 ― d+4
and f,f+3","   Your low options to harass the opponent. Worth noting that 
 df+3 has a fake out in df+3,3 which can be used for pressure 
 especially in okizeme situations.   ",,,,WITH TAILSPIN,"uf+4 T! ⏵ b+4,3,2",,,,"Jack's df+1,2,1,2","b,f+4 ― uf+3"
,,,,,,,,,,,"df+4,3 T! ⏵ f+3,2,4 (delay last hit)",,,,King's JGS 4,"FC df+2 ― CC d+3,4 float"
,,,,,,,,,,,,,,,,
,,,,,"b,f+4","   A powerful high launcher that can break through parries and 
 power crushes. On block, it allows you to continue pressure.   ",,,,COMBO ENDERS,,,,,,
,,,,,,,,,,HEAT BURST ENDER,"After db+4 or 3,1 you can Heat Burst and follow with
ws+2,[ 4~3 ],2 for damage and mininal Heat cost.",,,,,
,,,,,3+4,"   Safe mid counterhit launcher with a lot of range. Use it along 
 with b,f+4 to control the midrange space.   ",,,,,,,,,,
,,,,,,,,,,WALL CARRY OPTIONS,"After tornado, you can use df+4,3 for mid wall carry and b+1 
or 3,1 for shorter distances.",,,,,
,,,,,f+4,"   Slow axe kick that can be used to pressure opponents at 
 close range. Very rewarding on counterhit.   ",,,,,,,,,,
,,,,,,,,,,WALL / FLOOR BREAK,Use f+1+2 for wall break and d+1 to break the floor.,,,,,
,"(3,1),2
CH (3),4
CH b+3+4
CH (f+3,2),4
CH (df+1),[ 4~3 ]
(and similar)","f,f+1+2
GRF f,f+2,1,2",,,"f,f,f+3","   Running knee attack you can use to approach the opponent 
 and start your offense.   ",,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,PUNISHERS,,,,,,,,,,,
,,,,,STARTUP,STANDING,CROUCHING,"SUGGESTED
WHIFF PUNISHERS",,,,,,,,
,"heat on uf+3~F
heat on ws+1,2~F","f,f+1+2
GRF f,f+2,1,2",,,10,"1,4",FC d+1,,,,,,,,,
,,,,,11,―,ws+4,"2,1
b+1
df+2,3",,,,,,,,
,,,,,12,"2,1",―,,,,,,,,,
,,,,,13,"3,1 (range)
GRF df+3+4,3","ws+1,2 (heat)",,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,14,"b+2,1
uf+3 (heat)
b+1 (range)","ws+2,4
uf+3 (heat)",,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,15,"df+2,3",ws+3,,,,,,,,,
,,,,,18,"b,f+4",―,,,,,,,,,
